Year,Reporter_Country,Reporter_Region,Partner_Country,Partner_Region,Flow_Type,Product_Category,Trade_Value_USD,Tariff_Rate,Disruption_Risk_Score
2021,Malaysia,Asia,Canada,North America,Export,Optoelectronics,933.36,0.018,6
2021,India,Asia,USA,North America,Export,Optoelectronics,6619.31,0.061,9
2021,Malaysia,Asia,USA,North America,Export,Analog ICs,226802.08,0.089,10
2021,Malaysia,Asia,Vietnam,Asia,Import,Sensors,943.12,0.141,4
2021,Germany,Europe,Netherlands,Europe,Import,Memory ICs,13436.96,0.061,4
2021,Singapore,Asia,USA,North America,Import,Optoelectronics,1510.03,0.076,6
2021,Vietnam,Asia,Singapore,Asia,Export,Analog ICs,14273.64,0.095,7
2021,USA,North America,France,Europe,Import,Optoelectronics,17723.11,0.081,1
2021,Vietnam,Asia,UK,Europe,Export,Analog ICs,10336.61,0.14,4
2021,USA,North America,Germany,Europe,Import,Sensors,1182026.43,0.063,2
2021,Canada,North America,India,Asia,Import,Logic ICs,48330.93,0.067,9
2021,Netherlands,Europe,South Korea,Asia,Import,Memory ICs,25548.06,0.035,10
2021,South Korea,Asia,Netherlands,Europe,Export,Analog ICs,230273.2,0.027,5
2021,France,Europe,USA,North America,Import,Memory ICs,35206.34,0.116,6
2021,Malaysia,Asia,Netherlands,Europe,Export,Analog ICs,34875.08,0.044,9
2021,Taiwan,Asia,India,Asia,Export,Microprocessors,8549.72,0.139,9
2021,Canada,North America,Singapore,Asia,Export,Optoelectronics,29488.13,0.014,3
2021,Germany,Europe,USA,North America,Import,Sensors,107091.84,0.066,2
2021,Canada,North America,Netherlands,Europe,Import,Microprocessors,40586.72,0.006,8
2021,China,Asia,UK,Europe,Import,Optoelectronics,11666.52,0.049,7
2021,India,Asia,Taiwan,Asia,Export,Logic ICs,27810.17,0.146,9
2021,China,Asia,Netherlands,Europe,Export,Optoelectronics,60174.23,0.077,4
2021,USA,North America,Malaysia,Asia,Export,Memory ICs,3708.94,0.117,2
2021,South Korea,Asia,India,Asia,Export,Analog ICs,71487.0,0.113,4
2021,South Korea,Asia,Canada,North America,Import,Optoelectronics,94531.69,0.023,7
2021,Netherlands,Europe,Singapore,Asia,Import,Optoelectronics,2688.71,0.101,3
2021,South Korea,Asia,China,Asia,Export,Optoelectronics,2197.67,0.051,8
2021,India,Asia,China,Asia,Export,Microprocessors,477663.07,0.145,1
2021,Netherlands,Europe,Singapore,Asia,Import,Analog ICs,57586.15,0.079,3
2021,France,Europe,Singapore,Asia,Import,Optoelectronics,634.35,0.025,6
2021,Singapore,Asia,USA,North America,Import,Memory ICs,21768.21,0.111,3
2021,Germany,Europe,Japan,Asia,Import,Logic ICs,4151.16,0.103,4
2021,USA,North America,Japan,Asia,Import,Logic ICs,710614.87,0.015,7
2021,UK,Europe,Singapore,Asia,Export,Microprocessors,10858.02,0.014,7
2021,Mexico,North America,UK,Europe,Export,Memory ICs,21377.14,0.011,5
2021,Netherlands,Europe,India,Asia,Export,Memory ICs,46490.1,0.008,3
2021,USA,North America,Singapore,Asia,Export,Sensors,3253.57,0.085,2
2021,Singapore,Asia,Taiwan,Asia,Export,Analog ICs,11410.82,0.121,6
2021,Japan,Asia,India,Asia,Export,Logic ICs,854371.7,0.122,6
2021,South Korea,Asia,Vietnam,Asia,Import,Analog ICs,6797.35,0.091,5
2021,Singapore,Asia,Vietnam,Asia,Import,Analog ICs,34934.2,0.07,9
2021,China,Asia,Malaysia,Asia,Export,Microprocessors,16163.32,0.122,6
2021,USA,North America,Vietnam,Asia,Import,Sensors,2644.27,0.039,2
2021,Taiwan,Asia,China,Asia,Export,Optoelectronics,470085.15,0.099,1
2021,China,Asia,Taiwan,Asia,Import,Analog ICs,4646.23,0.015,7
2021,UK,Europe,Taiwan,Asia,Import,Sensors,4427.55,0.05,7
2021,Vietnam,Asia,Germany,Europe,Import,Sensors,2220.93,0.135,10
2021,China,Asia,Taiwan,Asia,Export,Microprocessors,21308.54,0.051,6
2021,Canada,North America,South Korea,Asia,Import,Analog ICs,86391.88,0.082,1
2021,Japan,Asia,Vietnam,Asia,Import,Analog ICs,4693.53,0.006,8
2021,South Korea,Asia,Malaysia,Asia,Export,Optoelectronics,3860.47,0.048,5
2021,South Korea,Asia,France,Europe,Export,Microprocessors,9143.87,0.003,9
2021,Netherlands,Europe,USA,North America,Import,Microprocessors,158848.34,0.072,9
2021,Singapore,Asia,France,Europe,Import,Analog ICs,29344.29,0.053,1
2021,China,Asia,Netherlands,Europe,Import,Memory ICs,125875.52,0.084,3
2021,UK,Europe,Mexico,North America,Import,Analog ICs,91343.73,0.014,4
2021,China,Asia,France,Europe,Export,Sensors,471.24,0.131,1
2021,Germany,Europe,South Korea,Asia,Export,Sensors,17826.19,0.062,3
2021,Vietnam,Asia,Canada,North America,Import,Analog ICs,262266.38,0.07,3
2021,Taiwan,Asia,China,Asia,Import,Optoelectronics,392016.31,0.044,5
2021,China,Asia,Vietnam,Asia,Export,Optoelectronics,84021.87,0.099,7
2021,Vietnam,Asia,France,Europe,Export,Memory ICs,7298.89,0.054,7
2021,China,Asia,Singapore,Asia,Export,Analog ICs,2454.58,0.112,8
2021,Germany,Europe,USA,North America,Export,Sensors,20349.82,0.034,9
2021,Japan,Asia,Taiwan,Asia,Export,Memory ICs,36376.01,0.069,1
2021,Singapore,Asia,Mexico,North America,Import,Optoelectronics,8041.1,0.059,5
2021,UK,Europe,USA,North America,Import,Analog ICs,67596.06,0.12,4
2021,Canada,North America,Taiwan,Asia,Import,Microprocessors,1132.01,0.061,1
2021,Germany,Europe,Netherlands,Europe,Import,Optoelectronics,638.13,0.072,1
2021,Germany,Europe,Canada,North America,Export,Logic ICs,70244.25,0.11,1
2021,Netherlands,Europe,USA,North America,Import,Logic ICs,179040.64,0.102,7
2021,Canada,North America,India,Asia,Import,Microprocessors,16182.12,0.146,6
2021,Japan,Asia,Netherlands,Europe,Import,Logic ICs,3309.54,0.039,1
2021,China,Asia,India,Asia,Import,Logic ICs,37409.89,0.049,8
2021,France,Europe,Taiwan,Asia,Import,Analog ICs,8602.01,0.076,6
2021,France,Europe,Singapore,Asia,Import,Memory ICs,2138.52,0.022,8
2021,Mexico,North America,Canada,North America,Export,Microprocessors,72175.63,0.109,7
2021,Germany,Europe,Canada,North America,Export,Microprocessors,166492.18,0.124,2
2021,France,Europe,Mexico,North America,Import,Sensors,86960.09,0.037,7
2021,Japan,Asia,Canada,North America,Export,Microprocessors,130237.6,0.14,5
2021,India,Asia,UK,Europe,Import,Optoelectronics,548034.42,0.024,10
2021,India,Asia,Netherlands,Europe,Import,Logic ICs,27637.04,0.11,6
2021,France,Europe,South Korea,Asia,Import,Analog ICs,31941.94,0.103,8
2021,Japan,Asia,Vietnam,Asia,Import,Optoelectronics,384894.9,0.126,9
2021,UK,Europe,Taiwan,Asia,Import,Microprocessors,13938.4,0.091,2
2021,Malaysia,Asia,China,Asia,Export,Analog ICs,14140.53,0.136,4
2021,Malaysia,Asia,UK,Europe,Export,Memory ICs,1234.03,0.052,1
2021,Vietnam,Asia,Singapore,Asia,Import,Microprocessors,4354.4,0.104,2
2021,Malaysia,Asia,UK,Europe,Export,Logic ICs,122265.61,0.096,3
2021,Mexico,North America,Taiwan,Asia,Export,Memory ICs,18691.52,0.108,10
2021,Vietnam,Asia,Netherlands,Europe,Import,Microprocessors,118143.55,0.088,9
2021,Japan,Asia,Germany,Europe,Export,Memory ICs,7834.61,0.079,6
2021,India,Asia,Mexico,North America,Export,Analog ICs,75967.88,0.037,9
2021,France,Europe,South Korea,Asia,Export,Analog ICs,87712.69,0.052,7
2021,USA,North America,Vietnam,Asia,Export,Memory ICs,9048.79,0.106,1
2021,UK,Europe,South Korea,Asia,Import,Analog ICs,858644.39,0.066,3
2021,Malaysia,Asia,France,Europe,Export,Optoelectronics,13454.6,0.116,3
2021,Taiwan,Asia,Singapore,Asia,Export,Optoelectronics,5722562.48,0.095,4
2021,Japan,Asia,UK,Europe,Import,Analog ICs,2762.85,0.141,8
2021,Malaysia,Asia,China,Asia,Import,Logic ICs,19785.13,0.036,2
2021,USA,North America,Vietnam,Asia,Export,Optoelectronics,68038.9,0.05,9
2021,Taiwan,Asia,Vietnam,Asia,Export,Microprocessors,592.08,0.073,7
2021,India,Asia,USA,North America,Export,Logic ICs,234494.81,0.111,9
2021,Japan,Asia,Germany,Europe,Import,Sensors,15625.39,0.088,6
2021,Vietnam,Asia,India,Asia,Export,Optoelectronics,198187.68,0.137,10
2022,Canada,North America,Mexico,North America,Export,Logic ICs,96634.59,0.114,9
2022,Singapore,Asia,India,Asia,Export,Microprocessors,6538.68,0.091,3
2022,Malaysia,Asia,Vietnam,Asia,Export,Memory ICs,423487.56,0.019,6
2022,India,Asia,Vietnam,Asia,Import,Sensors,167121.4,0.061,3
2022,China,Asia,Netherlands,Europe,Import,Microprocessors,44012.59,0.119,7
2022,South Korea,Asia,India,Asia,Import,Logic ICs,238587.79,0.004,10
2022,Malaysia,Asia,Canada,North America,Export,Analog ICs,4729417.86,0.084,5
2022,Japan,Asia,Taiwan,Asia,Import,Analog ICs,110673.43,0.059,9
2022,Canada,North America,Taiwan,Asia,Import,Memory ICs,42148.52,0.06,10
2022,Taiwan,Asia,UK,Europe,Import,Optoelectronics,162322.48,0.003,8
2022,India,Asia,France,Europe,Import,Logic ICs,101823.54,0.03,8
2022,Germany,Europe,Japan,Asia,Import,Memory ICs,2214.2,0.13,6
2022,India,Asia,UK,Europe,Export,Analog ICs,6264.53,0.056,7
2022,Taiwan,Asia,Netherlands,Europe,Import,Analog ICs,117.18,0.016,1
2022,Japan,Asia,Mexico,North America,Export,Memory ICs,493.07,0.096,6
2022,USA,North America,Singapore,Asia,Import,Analog ICs,17042.63,0.02,8
2022,Malaysia,Asia,France,Europe,Import,Logic ICs,1230.33,0.05,10
2022,France,Europe,Mexico,North America,Export,Logic ICs,27722.59,0.104,2
2022,UK,Europe,Vietnam,Asia,Import,Sensors,215715.99,0.043,8
2022,India,Asia,Taiwan,Asia,Import,Analog ICs,2081.65,0.14,5
2022,Canada,North America,Vietnam,Asia,Import,Memory ICs,7127.89,0.009,2
2022,Netherlands,Europe,Vietnam,Asia,Export,Microprocessors,10500.04,0.147,5
2022,Canada,North America,Mexico,North America,Export,Logic ICs,4323.35,0.103,5
2022,Vietnam,Asia,Canada,North America,Export,Optoelectronics,12710.6,0.029,7
2022,Canada,North America,Germany,Europe,Import,Logic ICs,39734.36,0.146,6
2022,India,Asia,Taiwan,Asia,Export,Optoelectronics,2004.23,0.079,5
2022,India,Asia,UK,Europe,Import,Sensors,2829.45,0.107,2
2022,Singapore,Asia,China,Asia,Import,Sensors,118082.87,0.05,5
2022,Germany,Europe,South Korea,Asia,Import,Optoelectronics,17654.16,0.119,2
2022,Vietnam,Asia,Japan,Asia,Export,Logic ICs,8686.33,0.149,8
2022,USA,North America,Singapore,Asia,Import,Logic ICs,2545.56,0.075,10
2022,Mexico,North America,France,Europe,Export,Analog ICs,6104.61,0.002,7
2022,Mexico,North America,Japan,Asia,Import,Logic ICs,2759.73,0.016,7
2022,Canada,North America,Vietnam,Asia,Import,Logic ICs,292102.12,0.097,10
2022,Germany,Europe,Singapore,Asia,Import,Logic ICs,10978.4,0.05,9
2022,Netherlands,Europe,Germany,Europe,Import,Sensors,18961.14,0.088,10
2022,Vietnam,Asia,Canada,North America,Export,Optoelectronics,70112.56,0.093,8
2022,Taiwan,Asia,China,Asia,Export,Logic ICs,55275.48,0.003,10
2022,Malaysia,Asia,UK,Europe,Export,Sensors,7647.66,0.051,3
2022,Germany,Europe,Netherlands,Europe,Export,Analog ICs,8235.77,0.041,10
2022,China,Asia,Germany,Europe,Export,Microprocessors,96646.86,0.112,4
2022,Netherlands,Europe,Malaysia,Asia,Export,Logic ICs,9785.17,0.066,5
2022,Germany,Europe,South Korea,Asia,Export,Microprocessors,131476.92,0.017,6
2022,South Korea,Asia,UK,Europe,Import,Optoelectronics,28552.16,0.085,4
2022,Singapore,Asia,India,Asia,Import,Memory ICs,312679.37,0.025,7
2022,Vietnam,Asia,South Korea,Asia,Import,Sensors,964360.06,0.005,7
2022,China,Asia,Mexico,North America,Import,Sensors,543519.28,0.125,3
2022,India,Asia,Malaysia,Asia,Import,Optoelectronics,19424.55,0.008,9
2022,Malaysia,Asia,Singapore,Asia,Import,Microprocessors,156300.3,0.145,1
2022,UK,Europe,Netherlands,Europe,Export,Analog ICs,311656.48,0.023,4
2022,France,Europe,UK,Europe,Import,Memory ICs,555.28,0.026,8
2022,Germany,Europe,Netherlands,Europe,Export,Analog ICs,313743.83,0.077,8
2022,Germany,Europe,Netherlands,Europe,Export,Logic ICs,19549.23,0.146,9
2022,Mexico,North America,Germany,Europe,Export,Optoelectronics,732.65,0.013,3
2022,Germany,Europe,Japan,Asia,Import,Logic ICs,28165.15,0.054,8
2022,France,Europe,South Korea,Asia,Import,Sensors,5549.81,0.14,10
2022,UK,Europe,Netherlands,Europe,Import,Microprocessors,13520.04,0.01,6
2022,India,Asia,USA,North America,Export,Analog ICs,209115.63,0.15,3
2022,Netherlands,Europe,India,Asia,Export,Memory ICs,455626.75,0.022,5
2022,Japan,Asia,UK,Europe,Export,Memory ICs,50078.61,0.002,10
2022,Japan,Asia,Singapore,Asia,Import,Analog ICs,12682.49,0.088,8
2022,Malaysia,Asia,Singapore,Asia,Export,Microprocessors,11179.57,0.037,3
2022,Japan,Asia,France,Europe,Import,Microprocessors,935.19,0.031,9
2022,Mexico,North America,Malaysia,Asia,Export,Optoelectronics,6750.67,0.088,1
2022,UK,Europe,Singapore,Asia,Export,Sensors,4369.67,0.134,1
2022,France,Europe,Germany,Europe,Import,Optoelectronics,3347.27,0.142,8
2022,France,Europe,Malaysia,Asia,Export,Analog ICs,9736.0,0.111,8
2022,USA,North America,Taiwan,Asia,Import,Sensors,56747.17,0.149,5
2022,Netherlands,Europe,France,Europe,Import,Analog ICs,9005.26,0.026,8
2022,India,Asia,Canada,North America,Export,Memory ICs,693.53,0.078,10
2022,South Korea,Asia,Netherlands,Europe,Import,Optoelectronics,143216.44,0.014,5
2022,Malaysia,Asia,UK,Europe,Export,Microprocessors,104179.79,0.013,8
2022,USA,North America,Singapore,Asia,Import,Optoelectronics,9796.83,0.05,8
2022,South Korea,Asia,USA,North America,Import,Logic ICs,89445.73,0.047,3
2022,France,Europe,Taiwan,Asia,Export,Memory ICs,806051.55,0.118,1
2022,South Korea,Asia,Mexico,North America,Export,Optoelectronics,191766.64,0.138,3
2022,China,Asia,India,Asia,Export,Memory ICs,8098.57,0.04,5
2022,Canada,North America,Germany,Europe,Export,Sensors,123.58,0.119,5
2022,Taiwan,Asia,Netherlands,Europe,Export,Memory ICs,20087.99,0.117,5
2022,Singapore,Asia,Malaysia,Asia,Import,Optoelectronics,10025.7,0.059,9
2022,South Korea,Asia,Malaysia,Asia,Export,Microprocessors,179297.15,0.088,5
2022,Taiwan,Asia,UK,Europe,Export,Analog ICs,18729.7,0.089,4
2022,Taiwan,Asia,Japan,Asia,Import,Sensors,7037.81,0.025,10
2022,Mexico,North America,France,Europe,Export,Microprocessors,15144.48,0.116,9
2022,South Korea,Asia,Japan,Asia,Import,Logic ICs,111682.04,0.073,7
2022,South Korea,Asia,Vietnam,Asia,Export,Optoelectronics,42780.47,0.047,9
2022,Mexico,North America,Malaysia,Asia,Export,Sensors,2973.13,0.129,5
2022,Taiwan,Asia,India,Asia,Import,Memory ICs,3482.91,0.099,9
2022,Japan,Asia,Mexico,North America,Export,Memory ICs,50278.36,0.033,1
2022,USA,North America,France,Europe,Import,Memory ICs,39159.38,0.114,5
2022,France,Europe,Germany,Europe,Import,Microprocessors,21925.12,0.136,5
2022,USA,North America,Malaysia,Asia,Import,Sensors,21519.37,0.06,10
2022,South Korea,Asia,France,Europe,Export,Sensors,15777.25,0.061,9
2022,Singapore,Asia,Malaysia,Asia,Export,Microprocessors,2042.55,0.055,7
2022,South Korea,Asia,USA,North America,Export,Memory ICs,14281.16,0.147,10
2022,India,Asia,Canada,North America,Import,Sensors,115200.6,0.024,1
2022,Mexico,North America,India,Asia,Export,Logic ICs,52960.92,0.052,10
2022,Netherlands,Europe,Singapore,Asia,Import,Sensors,58561.79,0.101,6
2022,Canada,North America,USA,North America,Export,Optoelectronics,130628.86,0.12,10
2022,India,Asia,France,Europe,Import,Memory ICs,6538.59,0.124,5
2022,Japan,Asia,Canada,North America,Import,Logic ICs,449.88,0.139,1
2022,Mexico,North America,Vietnam,Asia,Export,Optoelectronics,20491.66,0.03,3
2022,Vietnam,Asia,Mexico,North America,Export,Sensors,16362.67,0.072,4
2022,Netherlands,Europe,Vietnam,Asia,Export,Memory ICs,3144.71,0.132,3
2022,Germany,Europe,Taiwan,Asia,Import,Analog ICs,57642.33,0.004,3
2022,Mexico,North America,Vietnam,Asia,Export,Microprocessors,2824.34,0.082,3
2022,Netherlands,Europe,France,Europe,Export,Analog ICs,39604.07,0.022,4
2022,Canada,North America,India,Asia,Import,Logic ICs,849152.8,0.051,3
2022,Japan,Asia,Taiwan,Asia,Export,Optoelectronics,64753.02,0.004,1
2022,Mexico,North America,China,Asia,Import,Microprocessors,6827927.72,0.078,1
2022,Vietnam,Asia,Germany,Europe,Import,Microprocessors,15849.76,0.069,9
2022,Vietnam,Asia,Taiwan,Asia,Export,Sensors,110621.21,0.036,6
2022,Mexico,North America,South Korea,Asia,Import,Analog ICs,49113.05,0.032,5
2022,China,Asia,Mexico,North America,Export,Memory ICs,117576.42,0.1,5
2022,Germany,Europe,Vietnam,Asia,Import,Logic ICs,222316.12,0.109,3
2022,Malaysia,Asia,USA,North America,Export,Memory ICs,180631.38,0.043,8
2022,Vietnam,Asia,Singapore,Asia,Export,Microprocessors,32015.66,0.059,9
2022,India,Asia,Singapore,Asia,Import,Optoelectronics,20159.95,0.043,3
2022,Netherlands,Europe,UK,Europe,Export,Memory ICs,336537.59,0.072,9
2022,France,Europe,Germany,Europe,Export,Microprocessors,75254.93,0.029,6
2022,USA,North America,UK,Europe,Export,Analog ICs,1961.86,0.058,9
2022,Taiwan,Asia,Netherlands,Europe,Import,Sensors,6832.91,0.101,9
2022,Japan,Asia,Vietnam,Asia,Import,Sensors,37649.09,0.136,7
2022,India,Asia,Taiwan,Asia,Export,Microprocessors,761.15,0.08,6
2022,South Korea,Asia,Vietnam,Asia,Import,Logic ICs,139859.49,0.053,4
2022,Japan,Asia,Vietnam,Asia,Import,Optoelectronics,4880.32,0.065,8
2022,Netherlands,Europe,South Korea,Asia,Export,Analog ICs,18674.78,0.051,1
2022,Taiwan,Asia,Vietnam,Asia,Export,Microprocessors,19252.65,0.049,8
2022,China,Asia,Japan,Asia,Import,Memory ICs,19253.44,0.115,8
2022,Taiwan,Asia,Mexico,North America,Import,Memory ICs,2567.47,0.083,8
2022,Singapore,Asia,Japan,Asia,Export,Sensors,13353.42,0.06,1
2022,USA,North America,Mexico,North America,Export,Optoelectronics,11665.83,0.114,7
2022,Germany,Europe,Netherlands,Europe,Import,Sensors,4932.54,0.063,6
2022,Singapore,Asia,USA,North America,Import,Analog ICs,50816.14,0.062,6
2022,UK,Europe,China,Asia,Import,Optoelectronics,55504.16,0.088,5
2022,USA,North America,Malaysia,Asia,Export,Optoelectronics,6748.75,0.128,9
2022,China,Asia,Japan,Asia,Export,Optoelectronics,32537.67,0.066,5
2022,Vietnam,Asia,South Korea,Asia,Import,Sensors,64534.64,0.074,1
2022,Malaysia,Asia,Singapore,Asia,Export,Sensors,12312.51,0.01,9
2022,UK,Europe,Netherlands,Europe,Import,Memory ICs,10252.9,0.125,6
2022,Mexico,North America,UK,Europe,Import,Sensors,9031.02,0.068,7
2022,China,Asia,Germany,Europe,Import,Optoelectronics,59364.45,0.034,2
2022,South Korea,Asia,Netherlands,Europe,Import,Memory ICs,2316.41,0.032,1
2022,Canada,North America,Vietnam,Asia,Import,Logic ICs,1124.71,0.137,10
2022,Singapore,Asia,Taiwan,Asia,Export,Microprocessors,461.74,0.028,2
2022,India,Asia,France,Europe,Export,Microprocessors,1433.74,0.001,9
2022,France,Europe,Malaysia,Asia,Export,Sensors,23991.53,0.049,2
2022,Canada,North America,UK,Europe,Import,Microprocessors,88262.69,0.113,3
2022,India,Asia,UK,Europe,Export,Optoelectronics,125605.13,0.148,2
2022,Netherlands,Europe,Singapore,Asia,Export,Sensors,1426623.82,0.121,8
2022,UK,Europe,France,Europe,Import,Logic ICs,25452.39,0.11,9
2022,France,Europe,India,Asia,Import,Logic ICs,42643.33,0.124,6
2022,India,Asia,USA,North America,Export,Sensors,19692.06,0.034,2
2022,Taiwan,Asia,France,Europe,Export,Memory ICs,36534.67,0.097,8
2022,Singapore,Asia,Canada,North America,Export,Logic ICs,10127.08,0.059,3
2022,UK,Europe,Taiwan,Asia,Import,Optoelectronics,467.36,0.13,6
2022,South Korea,Asia,France,Europe,Import,Microprocessors,718.47,0.06,7
2022,Singapore,Asia,China,Asia,Import,Sensors,132387.38,0.051,4
2022,China,Asia,Vietnam,Asia,Export,Optoelectronics,6199.0,0.118,9
2022,India,Asia,Vietnam,Asia,Import,Logic ICs,2260.1,0.116,1
2022,South Korea,Asia,Malaysia,Asia,Import,Sensors,402651.74,0.102,1
2022,Taiwan,Asia,UK,Europe,Import,Microprocessors,278.49,0.025,4
2022,Mexico,North America,Taiwan,Asia,Import,Microprocessors,126560.23,0.116,10
2022,India,Asia,France,Europe,Export,Microprocessors,4449.3,0.104,3
2022,Mexico,North America,China,Asia,Import,Logic ICs,3806185.0,0.102,4
2022,Netherlands,Europe,Mexico,North America,Export,Microprocessors,6435.21,0.143,1
2022,Singapore,Asia,Canada,North America,Export,Memory ICs,115509.78,0.128,6
2022,USA,North America,Malaysia,Asia,Export,Logic ICs,2497.73,0.075,7
2022,USA,North America,Taiwan,Asia,Export,Sensors,1298419.05,0.137,6
2022,India,Asia,Taiwan,Asia,Import,Sensors,7580.98,0.006,7
2022,Vietnam,Asia,Germany,Europe,Import,Analog ICs,26192.95,0.015,9
2022,China,Asia,Japan,Asia,Export,Sensors,2978.5,0.055,7
2022,China,Asia,Japan,Asia,Export,Memory ICs,183967.16,0.068,2
2022,Taiwan,Asia,USA,North America,Export,Optoelectronics,9257.79,0.095,1
2022,UK,Europe,Singapore,Asia,Import,Sensors,586.37,0.1,6
2022,Vietnam,Asia,South Korea,Asia,Export,Microprocessors,823.82,0.143,2
2022,Singapore,Asia,Vietnam,Asia,Export,Analog ICs,18983.19,0.086,1
2022,South Korea,Asia,China,Asia,Export,Sensors,15228.09,0.107,7
2022,Germany,Europe,Netherlands,Europe,Import,Optoelectronics,72601.07,0.111,8
2022,Netherlands,Europe,Taiwan,Asia,Export,Sensors,102527.15,0.076,9
2022,France,Europe,China,Asia,Import,Analog ICs,7775.65,0.099,8
2022,Netherlands,Europe,China,Asia,Export,Microprocessors,23678.86,0.114,1
2022,Malaysia,Asia,Canada,North America,Import,Sensors,376.39,0.113,10
2022,Canada,North America,South Korea,Asia,Import,Optoelectronics,10665.76,0.128,3
2022,South Korea,Asia,Singapore,Asia,Export,Microprocessors,21074.68,0.105,5
2022,Malaysia,Asia,Japan,Asia,Export,Logic ICs,4614.65,0.013,7
2022,Taiwan,Asia,Japan,Asia,Export,Sensors,6143.66,0.107,6
2022,China,Asia,Singapore,Asia,Import,Optoelectronics,183904.75,0.122,5
2022,Malaysia,Asia,Canada,North America,Export,Memory ICs,3318390.64,0.069,1
2022,India,Asia,Singapore,Asia,Export,Microprocessors,714540.4,0.148,8
2022,Netherlands,Europe,Mexico,North America,Import,Memory ICs,1468.16,0.132,1
2022,Taiwan,Asia,Canada,North America,Import,Memory ICs,467.34,0.088,10
2022,Singapore,Asia,Netherlands,Europe,Export,Logic ICs,112034.35,0.078,4
2022,Vietnam,Asia,UK,Europe,Export,Logic ICs,4073.64,0.119,7
2022,China,Asia,Canada,North America,Import,Memory ICs,24592.41,0.089,10
2022,China,Asia,South Korea,Asia,Export,Sensors,91583.62,0.062,9
2022,South Korea,Asia,Canada,North America,Export,Memory ICs,6614.35,0.095,4
2022,USA,North America,Japan,Asia,Import,Microprocessors,65366.56,0.019,10
2022,France,Europe,South Korea,Asia,Import,Logic ICs,43461.29,0.016,3
2022,UK,Europe,Singapore,Asia,Import,Microprocessors,989.01,0.074,10
2022,USA,North America,India,Asia,Import,Logic ICs,9956.26,0.066,8
2022,Mexico,North America,UK,Europe,Import,Logic ICs,6323.53,0.041,3
2022,South Korea,Asia,Vietnam,Asia,Import,Analog ICs,9987.67,0.101,9
2022,UK,Europe,Singapore,Asia,Import,Optoelectronics,9649.3,0.0,1
2022,Malaysia,Asia,France,Europe,Export,Microprocessors,238677.84,0.072,6
2022,India,Asia,Singapore,Asia,Export,Sensors,32179.85,0.144,3
2022,UK,Europe,USA,North America,Export,Microprocessors,13688.96,0.14,5
2022,UK,Europe,China,Asia,Import,Sensors,7429956.47,0.139,3
2022,Mexico,North America,Taiwan,Asia,Import,Memory ICs,34503.73,0.049,8
2022,Germany,Europe,Taiwan,Asia,Export,Sensors,19281.03,0.019,10
2022,Germany,Europe,Japan,Asia,Import,Optoelectronics,57565.0,0.139,6
2022,Mexico,North America,India,Asia,Import,Logic ICs,12558.42,0.071,3
2022,Japan,Asia,Mexico,North America,Import,Analog ICs,4675.42,0.003,5
2022,Mexico,North America,China,Asia,Import,Sensors,849564.55,0.105,6
2022,Mexico,North America,South Korea,Asia,Export,Memory ICs,4541.73,0.04,9
2022,India,Asia,Singapore,Asia,Export,Microprocessors,14076.77,0.108,3
2022,Vietnam,Asia,Japan,Asia,Export,Analog ICs,115529.22,0.065,10
2022,France,Europe,Singapore,Asia,Export,Logic ICs,4951.54,0.007,5
2022,South Korea,Asia,Vietnam,Asia,Export,Memory ICs,34470.31,0.1,7
2022,UK,Europe,South Korea,Asia,Export,Logic ICs,448.97,0.146,8
2022,USA,North America,France,Europe,Export,Sensors,23542.71,0.124,9
2022,Vietnam,Asia,Malaysia,Asia,Export,Optoelectronics,155840.44,0.092,8
2022,Vietnam,Asia,France,Europe,Export,Memory ICs,7929469.32,0.081,5
2022,France,Europe,Taiwan,Asia,Import,Optoelectronics,93805.81,0.131,6
2022,Germany,Europe,Mexico,North America,Export,Logic ICs,20472.54,0.127,8
2022,Singapore,Asia,South Korea,Asia,Export,Memory ICs,2044.69,0.074,6
2022,USA,North America,Netherlands,Europe,Import,Microprocessors,4254.23,0.106,9
2022,Vietnam,Asia,Japan,Asia,Export,Optoelectronics,1677.05,0.074,1
2022,Singapore,Asia,India,Asia,Import,Analog ICs,80824.73,0.075,5
2022,China,Asia,Germany,Europe,Import,Sensors,1342.18,0.141,6
2022,Germany,Europe,Netherlands,Europe,Export,Sensors,12738.26,0.057,1
2022,India,Asia,Canada,North America,Export,Logic ICs,88490.03,0.055,5
2022,Taiwan,Asia,China,Asia,Export,Sensors,297028.63,0.133,9
2022,Singapore,Asia,Germany,Europe,Export,Analog ICs,2710.13,0.091,1
2022,Malaysia,Asia,South Korea,Asia,Export,Analog ICs,11785.74,0.131,1
2022,Vietnam,Asia,Mexico,North America,Import,Memory ICs,4482.89,0.077,6
2022,Singapore,Asia,Vietnam,Asia,Import,Memory ICs,286527.54,0.063,8
2022,Singapore,Asia,Mexico,North America,Export,Analog ICs,25745.49,0.12,2
2022,UK,Europe,South Korea,Asia,Export,Memory ICs,1102633.21,0.029,8
2022,Canada,North America,Mexico,North America,Export,Memory ICs,49792.52,0.085,3
2022,UK,Europe,India,Asia,Export,Optoelectronics,84413.7,0.056,10
2022,Netherlands,Europe,Japan,Asia,Import,Analog ICs,713.2,0.1,2
2022,Netherlands,Europe,South Korea,Asia,Import,Sensors,4714.63,0.001,6
